ENB2012_data,,,,,,,,,,,,,,,,,,,,,,
TAVG,WSPD,PRES,TOTAL_FLOOR_AREA,PROPERTY_TYPE,GLAZED_AREA,EXTENSION_COUNT,WALLS_DESCRIPTION,FLOOR_DESCRIPTION,FLOOR_LEVEL,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_ENERGY_EFF,WALLS_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,LIGHTING_ENV_EFF,LIGHTING_ENERGY_EFF,NUMBER_HEATED_ROOMS,NUMBER_HABITABLE_ROOMS,ENERGY_CONSUMPTION
0.62,808.5,367.5,220.5,3.5,4,0.25,2,14.6,15.14,198,0.260051187496582,0.71147255623854,0.306849442702185,0.346586737785129,40,0.505683528969299,0.59589698171863,0.425995569229809,0.836790115324362,2,2,
0.62,808.5,367.5,220.5,3.5,5,0.25,2,14.6,15.3,44,0.875788980070338,0.207900234180555,0.16346498139499,0.33943470924276,38,0.292130581255543,0.317029246478982,0.287080456028428,0.731113281674795,1,1,
0.98,514.5,294,110.25,7,2,0.25,3,28.67,29.43,133,0.18280714255772,0.660086822411186,0.382446878646239,0.241894486532905,58,0.356682079310116,0.089509982841829,0.757595792871856,0.92530775841233,2,3,
0.98,514.5,294,110.25,7,3,0.25,3,28.56,29.78,107,0.695013456883376,0.725237105197914,0.709305443442538,0.458819443396492,97,0.670940556855512,0.65500698896677,0.439580913286833,0.0513770922002316,3,1,
0.98,514.5,294,110.25,7,4,0.25,3,28.17,30.1,160,0.795399262483769,0.220569635498343,0.883836396987278,0.658431528318146,35,0.247555039969577,0.698639949069641,0.99461852167452,0.12466191303862,1,3,
0.98,514.5,294,110.25,7,5,0.25,3,28.63,30.19,42,0.0962565008364169,0.973636511565502,0.194734792913008,0.849733934902143,8,0.36563046613353,0.953007382349181,0.100724744880366,0.567606770954064,4,2,
0.9,563.5,318.5,122.5,7,2,0.25,3,31.63,36.35,168,0.00252897361409806,0.612829768026423,0.0497951624773961,0.396720582814445,24,0.561091730988407,0.937301145711786,0.998005484420465,0.805638817179187,1,2,
0.9,563.5,318.5,122.5,7,3,0.25,3,32.4,35.1,118,0.875468954726691,0.600063946305028,0.803811154226525,0.945611078606599,100,0.189930236613249,0.879741578783837,0.911202191333169,0.597647215522809,2,4,
0.9,563.5,318.5,122.5,7,4,0.25,3,32.68,32.83,67,0.0631816320151949,0.867159037339724,0.851062568838766,0.87415397618171,86,0.0280141665456525,0.908204476740484,0.500846696547706,0.117006725973992,2,3,
0.9,563.5,318.5,122.5,7,5,0.25,3,32.29,32.46,196,0.694945064253104,0.112338429253505,0.803230527526892,0.773810948745828,57,0.58710638993538,0.70147828469943,0.610641525159316,0.0776649927629497,1,2,
0.86,588,294,147,7,2,0.25,3,28.4,33.52,156,0.682985053649255,0.728887949131688,0.660896982791491,0.431079426900763,38,0.754003056648062,0.59919246648594,0.396556069402427,0.149153910373849,3,2,
0.86,588,294,147,7,3,0.25,3,29.4,32.93,57,0.69984698737581,0.293316520859945,0.0242246042092679,0.438761571263559,74,0.468966901149431,0.0856713530616196,0.385180230038516,0.085674879670433,3,3,
0.86,588,294,147,7,4,0.25,3,29.43,28.38,120,0.416456675180945,0.423506173196975,0.285973300230821,0.111771709258286,62,0.120594077730677,0.844751664806207,0.774498305872552,0.374000814801449,4,1,
0.86,588,294,147,7,5,0.25,3,29.07,29.82,30,0.859576756350388,0.248377688944158,0.419679074829758,0.930768202067013,41,0.434862927047274,0.084575141309262,0.677317981276083,0.722945302903916,2,4,
0.82,612.5,318.5,147,7,2,0.25,3,24.7,28.77,96,0.597290860272986,0.531365543391711,0.305922475889378,0.641965064377835,94,0.8717235472378,0.822958003459173,0.332654421616222,0.79805539582297,4,1,
0.82,612.5,318.5,147,7,3,0.25,3,25.48,27.76,21,0.501864064921072,0.278930483518695,0.995150740027812,0.152987794330643,2,0.828721635186776,0.843394685347054,0.688344948893359,0.117583393136819,1,2,
0.82,612.5,318.5,147,7,4,0.25,3,25.37,26.95,68,0.334863298250421,0.0300335987657006,0.832976933936094,0.311281886410299,74,0.709946969360391,0.996341669397125,0.490418154192156,0.0403869251812906,3,3,
0.82,612.5,318.5,147,7,5,0.25,3,25.17,26.41,9,0.974550414687135,0.220132587500343,0.947172801441243,0.216225663220948,41,0.888777439166123,0.217589392433271,0.578043991940483,0.817200035000763,2,4,
0.79,637,343,147,7,2,0.25,3,39.04,45.13,143,0.240389532337438,0.890345436231383,0.672338207994614,0.374167526011745,49,0.856850387338902,0.668994892581788,0.331928895763097,0.615888289190945,3,3,
0.79,637,343,147,7,3,0.25,3,38.35,43.66,37,0.606004183457497,0.416110941393154,0.0913869806174397,0.845929351174477,86,0.945621733482616,0.420961387000991,0.660135211992748,0.785732607638227,3,2,
0.79,637,343,147,7,4,0.25,3,39.81,37.76,5,0.815311441696674,0.673814753091232,0.605706638160328,0.0510126405848399,26,0.900724412920225,0.282987678890893,0.963298947190885,0.5530025186741,3,3,
0.79,637,343,147,7,5,0.25,3,39.83,36.87,27,0.318167060703181,0.83026499140279,0.51935449080862,0.134641165387385,51,0.374745637690601,0.928281060677312,0.861565507825988,0.738683977008985,3,4,
0.76,661.5,416.5,122.5,7,2,0.25,3,35.99,36.07,185,0.597924318060111,0.826465457218227,0.176933991914423,0.721492035859651,47,0.388321469905584,0.699867962253172,0.633311631781526,0.713502621913834,2,3,
0.76,661.5,416.5,122.5,7,3,0.25,3,36.59,36.44,71,0.575490464880731,0.503463811571937,0.131270486609357,0.349347802112974,77,0.24612513837674,0.636576062661725,0.220990463790103,0.629195519551739,2,1,
0.76,661.5,416.5,122.5,7,4,0.25,3,35.64,37.28,151,0.925834153804499,0.762725208625424,0.198996650264594,0.564823156184471,2,0.278511691762044,0.676694246073443,0.60560300080408,0.973426574439173,4,3,
0.76,661.5,416.5,122.5,7,5,0.25,3,36.52,37.29,10,0.832809375339366,0.307023146862758,0.549512535730521,0.893903040485342,44,0.776676011635187,0.55138490332824,0.579973983523008,0.231115631351257,4,4,
0.74,686,245,220.5,3.5,2,0.25,3,11.8,14.49,34,0.176682727300977,0.44433818712338,0.945029376538732,0.128167368203487,3,0.00742217376116789,0.464694995814922,0.338728225052042,0.292366890111666,4,2,
0.74,686,245,220.5,3.5,3,0.25,3,12.03,13.79,178,0.218700737543751,0.762498230611512,0.0897505771024301,0.850728128665538,88,0.464006948098065,0.106649765490995,0.448658475469377,0.966317433640922,2,4,
0.74,686,245,220.5,3.5,4,0.25,3,11.98,14.72,84,0.223277498142308,0.381781934491404,0.563413879347614,0.322265205082575,99,0.734494963346573,0.38107561528262,0.160634199757327,0.13851822220726,2,3,
0.74,686,245,220.5,3.5,5,0.25,3,11.69,14.76,129,0.660182655646913,0.80547264065314,0.507100711926146,0.028140381713911,79,0.477921934512028,0.860137762786307,0.0273595548421907,0.745172233593842,2,2,
0.71,710.5,269.5,220.5,3.5,2,0.25,3,12.41,14.92,86,0.722171899315775,0.745056149498898,0.96358466007146,0.413580169395208,71,0.986494957393331,0.755504086827592,0.212270423531159,0.900421231636549,2,3,
0.71,710.5,269.5,220.5,3.5,3,0.25,3,12.28,14.74,198,0.316697213957249,0.983754361452042,0.84528397640635,0.347517495606549,70,0.374100092678226,0.485832259105491,0.853919700942626,0.184916521828014,2,2,
0.71,710.5,269.5,220.5,3.5,4,0.25,3,12.1,15.57,189,0.514924817951439,0.142205240205872,0.936913488955727,0.416583392579532,77,0.925984463232387,0.493889374482628,0.779326673543556,0.115208842105803,1,3,
0.71,710.5,269.5,220.5,3.5,5,0.25,3,12.19,14.94,78,0.978225477964264,0.293016922432363,0.147417418020714,0.704058656990573,63,0.656530152207896,0.970357323203659,0.451732166599096,0.419399771182329,4,2,
0.69,735,294,220.5,3.5,2,0.25,3,12.34,14.92,156,0.916201482953049,0.597766986404996,0.412344113914756,0.691267366108224,7,0.435331116506964,0.722353920915424,0.852100401572962,0.861810484921059,2,2,
0.69,735,294,220.5,3.5,3,0.25,3,12.46,14.38,81,0.803392995878745,0.582961590714391,0.75106163354983,0.101650002256812,71,0.977685790443671,0.180362487676295,0.379678266290685,0.36142318283663,2,1,
0.69,735,294,220.5,3.5,4,0.25,3,12.31,15.44,48,0.41416749009061,0.882745366379605,0.765386765532176,0.138592168118341,77,0.559458641046935,0.712964164479306,0.041849087796206,0.846762996176029,2,4,
0.69,735,294,220.5,3.5,5,0.25,3,12.12,15.17,108,0.587186715148989,0.800358027579729,0.0397500238108316,0.384305958055699,54,0.0420122169598814,0.246552338278872,0.487816014809839,0.367995413899346,1,3,
0.66,759.5,318.5,220.5,3.5,2,0.25,3,12.97,15.53,11,0.281381143379957,0.547621965005816,0.542150922658755,0.799379801759581,3,0.223882824251174,0.080788316157597,0.0843935161464542,0.301651685408021,2,4,
0.66,759.5,318.5,220.5,3.5,3,0.25,3,13.01,15.8,57,0.238078171277856,0.590622768917551,0.171283331161068,0.684322973751127,46,0.498685551455833,0.962718569902949,0.202562723045623,0.552466821455244,3,2,
0.66,759.5,318.5,220.5,3.5,4,0.25,3,12.74,16.14,78,0.511802543719807,0.0379138353984789,0.884213832133137,0.491263950493915,94,0.724540437607097,0.000691695110093477,0.372505304394679,0.364914516653407,2,4,
0.66,759.5,318.5,220.5,3.5,5,0.25,3,12.84,16.26,81,0.879672540179634,0.296892410122182,0.537527444972526,0.997488296587619,19,0.47975717465285,0.145394954121355,0.117865765653159,0.883549505031484,1,4,
0.64,784,343,220.5,3.5,2,0.25,3,16.83,19.87,22,0.360671904432392,0.500994637445904,0.683269466354855,0.271488280869541,10,0.748306110865231,0.98064558990327,0.2817124169601,0.536343273681638,4,4,
0.64,784,343,220.5,3.5,3,0.25,3,16.93,20.03,187,0.188881073947,0.934786296921918,0.557995982766049,0.290668376372312,20,0.542728931518459,0.514219091481268,0.60983836618059,0.146777143483317,4,1,
0.64,784,343,220.5,3.5,4,0.25,3,16.66,20.46,82,0.866812694915217,0.680825608276713,0.82496517106973,0.715468581762286,63,0.39830936643337,0.847333668268058,0.486532313388983,0.0161416801037894,2,1,
0.64,784,343,220.5,3.5,5,0.25,3,16.86,20.28,163,0.274394417622068,0.299258314435603,0.57096196169851,0.566312764954978,92,0.790627093012728,0.765019934527024,0.16372660194291,0.857414372028516,2,4,
0.62,808.5,367.5,220.5,3.5,2,0.25,3,13.91,14.89,83,0.307027369601466,0.879685767247276,0.399340490682151,0.943949378704059,55,0.21541091490898,0.610606394798952,0.133287137263196,0.361216659227199,2,2,
0.62,808.5,367.5,220.5,3.5,3,0.25,3,14.34,14.96,2,0.844662515897465,0.872107051792349,0.758077132153883,0.994011562242855,55,0.344474732822573,0.888643986447741,0.986440884854389,0.535034803307628,4,1,
0.62,808.5,367.5,220.5,3.5,4,0.25,3,13.95,14.89,184,0.455225820504856,0.341663404343668,0.958766696842953,0.869900313492271,56,0.395352167524035,0.935093167205587,0.582057360836652,0.047636742701966,2,2,
0.62,808.5,367.5,220.5,3.5,5,0.25,3,13.99,14.35,153,0.879658417050826,0.5687771768419,0.553408129727132,0.813416803134298,17,0.654052454738974,0.364914109955753,0.273989599624352,0.732363308567333,3,4,
0.98,514.5,294,110.25,7,2,0.25,4,28.7,29.61,4,0.190625327481779,0.560149195755286,0.44508633485966,0.854518925951895,11,0.907395078008234,0.156280025316933,0.197614921315447,0.39946429164611,2,1,
0.98,514.5,294,110.25,7,3,0.25,4,28.55,29.59,19,0.958850997255591,0.308131043350658,0.497515284151685,0.486492683179502,21,0.70129996169335,0.1409558752721,0.0285776944619878,0.518707328531771,3,4,
0.98,514.5,294,110.25,7,4,0.25,4,28.15,30.19,6,0.636832276136117,0.143949348195312,0.891146275967677,0.884216159588071,32,0.848848776616757,0.859272167321885,0.563556678364176,0.0483459346296749,3,3,
0.98,514.5,294,110.25,7,5,0.25,4,28.62,30.12,94,0.90160917139814,0.68846812436214,0.120283112692219,0.939989471317268,13,0.0091827791386699,0.694482749896109,0.277672849750879,0.563416934551548,2,1,
0.9,563.5,318.5,122.5,7,2,0.25,4,32.67,32.12,188,0.714100225952209,0.0586079859261758,0.750933823797819,0.685073598630979,93,0.982986413128752,0.468912832718536,0.790640567936499,0.723612484315137,3,2,
0.9,563.5,318.5,122.5,7,3,0.25,4,31.69,37.12,166,0.512335821732864,0.644050975048668,0.478997767923058,0.269242358447576,77,0.183000242277604,0.70363244555068,0.742365652148537,0.240377067498359,2,4,
0.9,563.5,318.5,122.5,7,4,0.25,4,32.07,36.16,116,0.925788762222583,0.353875068711377,0.664077301306505,0.896718762714896,19,0.38337449767314,0.89873623114788,0.703610692199202,0.427147427116478,3,3,
0.9,563.5,318.5,122.5,7,5,0.25,4,33.28,33.16,85,0.571069114145707,0.608362021612946,0.713665938222396,0.895885114704518,60,0.0220669479843372,0.408360926417338,0.557273455138873,0.77617628149034,2,1,
0.86,588,294,147,7,2,0.25,4,29.47,29.45,154,0.263060364868055,0.245293647914294,0.584599234918153,0.189945646359085,19,0.506078882624526,0.243951653104243,0.287501795179512,0.404761380193605,3,3,
0.86,588,294,147,7,3,0.25,4,28.42,34.19,88,0.592996267901409,0.214716177696028,0.854807456363946,0.558605815038453,26,0.668960027367508,0.189989043983721,0.536941484675814,0.124386448681666,4,4,
0.86,588,294,147,7,4,0.25,4,29.08,33.93,129,0.9394886803908,0.413631772099089,0.113434448369996,0.774538447499711,95,0.36827605138921,0.297485755624079,0.745297091355021,0.975454250476337,2,1,
0.86,588,294,147,7,5,0.25,4,29.88,28.31,30,0.505500546333886,0.388442379299016,0.559889489615179,0.154477996744839,42,0.208359763468555,0.594370115907047,0.963604453777309,0.0193533815320409,4,2,
0.82,612.5,318.5,147,7,2,0.25,4,25.66,26.3,24,0.367912480628208,0.832463063742865,0.977421870381244,0.244293149095518,46,0.0128544781200783,0.0694320737405807,0.902385770602462,0.374752877105088,1,1,
0.82,612.5,318.5,147,7,3,0.25,4,24.96,29.43,36,0.021917221280568,0.0645382717397783,0.602750096496443,0.708351074565078,48,0.87978382183717,0.317320734660034,0.138968689159567,0.209793876535697,4,3,
0.82,612.5,318.5,147,7,4,0.25,4,25.43,28.76,92,0.330796464314349,0.280394566838019,0.523952312150244,0.882750225615827,34,0.374102347883718,0.832509603721849,0.785418818744791,0.043834240013741,2,2,
0.82,612.5,318.5,147,7,5,0.25,4,26,27.34,84,0.0796121370734775,0.978113855873425,0.721562880338109,0.843154573113138,11,0.127818240349158,0.369435750320863,0.312104526548666,0.576232824317927,2,2,
0.79,637,343,147,7,2,0.25,4,40,36.26,124,0.255403001753839,0.238316351680494,0.361168259290333,0.207498345144136,32,0.921813786066293,0.340886805250272,0.197963823954842,0.145682694252051,1,2,
0.79,637,343,147,7,3,0.25,4,38.84,45.48,135,0.081770775644466,0.861797553491022,0.703709969367573,0.637779585090421,58,0.757734451828457,0.695906451306777,0.64858185109604,0.631199260235634,1,3,
0.79,637,343,147,7,4,0.25,4,38.33,44.16,131,0.742847350045939,0.345920091099717,0.685941149560402,0.752659188336215,18,0.189255793529402,0.598456346085961,0.946339958977968,0.149009271418464,1,1,
0.79,637,343,147,7,5,0.25,4,40.12,37.26,164,0.826590848741152,0.547950814733106,0.235329575102299,0.314961888988705,24,0.0782953936177319,0.70308771382529,0.843929797327788,0.823067443492313,1,2,
0.76,661.5,416.5,122.5,7,2,0.25,4,36.95,37.2,145,0.059233171809976,0.113305833990105,0.699816929701267,0.381546959133783,58,0.544766616492803,0.820025425612624,0.698461387554983,0.539855301369359,3,2,
0.76,661.5,416.5,122.5,7,3,0.25,4,36.45,36.76,23,0.251744114995022,0.286258521013304,0.220259773678399,0.9783411638881,50,0.998227696607119,0.69459759019127,0.782256533627196,0.104930955441695,4,3,
0.76,661.5,416.5,122.5,7,4,0.25,4,36.81,37.05,43,0.98402271072478,0.0336570917289368,0.160077955852476,0.478032574608076,8,0.165115849740715,0.199359225478213,0.496757777636015,0.471190116878597,4,2,
0.76,661.5,416.5,122.5,7,5,0.25,4,36.26,37.51,67,0.867896805015343,0.285303569517708,0.462186586018159,0.382059143759301,84,0.932872254506457,0.497560518410283,0.0700935134832414,0.881365242025188,4,2,
0.74,686,245,220.5,3.5,2,0.25,4,12.32,14.92,110,0.754621148264811,0.202989042325636,0.353133843462117,0.140237832193912,15,0.0221787562828881,0.23874424763791,0.44891117717025,0.341160004873033,4,2,
0.74,686,245,220.5,3.5,3,0.25,4,12.3,15.24,176,0.268505877641018,0.741553559937764,0.548764137850577,0.0347255418300965,23,0.224784315233972,0.0679142733529273,0.492026184453416,0.661436001826038,1,1,
0.74,686,245,220.5,3.5,4,0.25,4,12.18,15.03,16,0.0360560105110414,0.0769541426391278,0.25933966152671,0.9332053497847,69,0.200401935663039,0.950315628992484,0.494292750127464,0.928501913809877,2,3,
0.74,686,245,220.5,3.5,5,0.25,4,12.43,15.35,114,0.839919786187824,0.418072120088248,0.649500999175397,0.288091012728155,82,0.538912050354718,0.770319402247866,0.577367291145598,0.343537830995144,2,2,
0.71,710.5,269.5,220.5,3.5,2,0.25,4,12.36,14.67,199,0.599275310750173,0.119800920597496,0.630595371641277,0.436398686214685,14,0.404164498392102,0.681505905624083,0.073782512505936,0.819742315702219,3,1,
0.71,710.5,269.5,220.5,3.5,3,0.25,4,12.49,15.09,187,0.0423652238745866,0.209273725299016,0.257519297239353,0.538957001937203,58,0.206323287845293,0.0355332508505701,0.331947149379193,0.422497308597998,1,3,
0.71,710.5,269.5,220.5,3.5,4,0.25,4,12.17,15.2,82,0.96773092264547,0.500172060711618,0.194678444423308,0.675852145469739,35,0.643049618410528,0.216795837723082,0.588325869812178,0.132575529314967,2,2,
0.71,710.5,269.5,220.5,3.5,5,0.25,4,12.28,15.64,180,0.197433571919792,0.294136165585566,0.929672085866586,0.878393597307593,47,0.890209303000109,0.58645206418405,0.572080131768344,0.587134546365756,1,2,
0.69,735,294,220.5,3.5,2,0.25,4,12.91,15.37,52,0.845714051471333,0.46821411909592,0.205212716429264,0.976612134427394,76,0.179776515592767,0.59183483964497,0.887522970382503,0.906659961197907,3,3,
0.69,735,294,220.5,3.5,3,0.25,4,12.95,15.73,182,0.545138100210914,0.256529854574692,0.538329753111762,0.705323945614741,60,0.064742863189353,0.118123028406514,0.717977341516996,0.68278490270978,1,2,
0.69,735,294,220.5,3.5,4,0.25,4,12.67,15.83,38,0.336571883200226,0.833024107185616,0.913476882424875,0.0524687593820818,65,0.802026734278943,0.245422309230226,0.728345715538984,0.691815993512352,4,1,
0.69,735,294,220.5,3.5,5,0.25,4,12.86,16.13,16,0.780189583310765,0.651193468613072,0.427560927808791,0.700897359813084,62,0.1186587127564,0.951920511274354,0.429570998565745,0.441988272905993,4,3,
0.66,759.5,318.5,220.5,3.5,2,0.25,4,12.95,15.95,114,0.72020683459901,0.292718913966742,0.317403450160866,0.386634073794759,91,0.93405246345301,0.392716256613472,0.47661040246237,0.764033993907092,3,3,
0.66,759.5,318.5,220.5,3.5,3,0.25,4,13,15.59,1,0.136276247502561,0.363230301416264,0.414761330077833,0.0483913180333618,16,0.306807354959681,0.00951993270330243,0.635763577876038,0.34853708162776,1,3,
0.66,759.5,318.5,220.5,3.5,4,0.25,4,12.86,16.17,45,0.824276512500566,0.812979400449265,0.396947282981164,0.802338094153206,90,0.885842965220356,0.760506151460387,0.980218835151479,0.882622597461915,2,1,
0.66,759.5,318.5,220.5,3.5,5,0.25,4,12.92,16.14,137,0.537731373579835,0.921222727667179,0.145999011987748,0.435685479665622,16,0.914829317115393,0.697296427626658,0.431323271610359,0.315853696259636,4,1,
0.64,784,343,220.5,3.5,2,0.25,4,16.99,19.65,138,0.869874615084882,0.184437593481967,0.209870363786716,0.760680158281946,16,0.565511661648668,0.963982464312893,0.69560712698393,0.865313128031863,3,2,
0.64,784,343,220.5,3.5,3,0.25,4,16.69,19.76,173,0.0739299693266922,0.527355543542986,0.340069841732026,0.0147543049918823,31,0.547463890796144,0.945888759749326,0.0828577560975233,0.0781107815268016,3,4,
0.64,784,343,220.5,3.5,4,0.25,4,16.56,20.37,189,0.326609017298771,0.232748663064121,0.609701928051994,0.407933912978322,4,0.87379725544685,0.991152842460673,0.471343213780568,0.662939290934283,4,4,
0.64,784,343,220.5,3.5,5,0.25,4,16.62,19.9,114,0.293568333241725,0.38481041144901,0.359494744115574,0.978223368407397,92,0.106824103406053,0.966971586831501,0.249018330880989,0.147964849885827,3,2,
0.62,808.5,367.5,220.5,3.5,2,0.25,4,14.33,15.41,96,0.629780324921521,0.598608042111743,0.756717735172324,0.0370073965310366,59,0.00665598350287345,0.464351964757161,0.700187926357455,0.878399260095185,3,4,
0.62,808.5,367.5,220.5,3.5,3,0.25,4,14.61,15.56,102,0.351292965328469,0.366958367735485,0.413773766008927,0.389629484874303,46,0.235189757271954,0.627223119271275,0.788449891487521,0.470365404159547,2,1,
0.62,808.5,367.5,220.5,3.5,4,0.25,4,14.61,15.07,19,0.935537603014764,0.43033961293534,0.592359146550633,0.439017625991031,79,0.896591603438901,0.127300050499936,0.699034738115927,0.018270524024347,4,1,
0.62,808.5,367.5,220.5,3.5,5,0.25,4,14.65,15.38,172,0.415696850745353,0.813400009791146,0.487894171422941,0.725381709515125,52,0.25101928487447,0.857677760741745,0.215917114788487,0.892252920986893,2,2,
0.98,514.5,294,110.25,7,2,0.25,5,28.69,29.53,154,0.0398336137151333,0.183862937044961,0.0284233151232363,0.0723998759747879,69,0.742676234567834,0.735382442129762,0.237519118003279,0.724917429919211,1,1,
0.98,514.5,294,110.25,7,3,0.25,5,28.58,29.77,28,0.212386847534096,0.160602087399984,0.549641771383128,0.924789762395146,65,0.0269135607298156,0.013032646221946,0.750942812708344,0.310161751693308,3,1,
0.98,514.5,294,110.25,7,4,0.25,5,28.15,30,120,0.544914619285258,0.161444948216382,0.58549266617224,0.495971080302442,3,0.305334755465447,0.475546741036809,0.849923020063507,0.385979288292823,2,1,
0.98,514.5,294,110.25,7,5,0.25,5,28.61,30.2,37,0.666129891108042,0.015299881587682,0.659692038664579,0.989227946652155,51,0.0853054959238448,0.997429944564831,0.175970474672585,0.938741388158774,1,3,
0.9,563.5,318.5,122.5,7,2,0.25,5,33.13,32.25,98,0.653613339351534,0.195129155449747,0.851468946394349,0.961995270033324,34,0.281725530897781,0.323326440231668,0.661946653474126,0.425994852177033,1,3,
0.9,563.5,318.5,122.5,7,3,0.25,5,32.31,32,86,0.257997202613131,0.414754829112037,0.223033438583874,0.508738780566326,96,0.864450593320595,0.531056657820294,0.0213300780123733,0.746177634875785,4,2,
0.9,563.5,318.5,122.5,7,4,0.25,5,31.53,37.19,73,0.181052446739033,0.657985515357228,0.67395629516475,0.456597259625794,99,0.0411201699800745,0.449204623443907,0.701773531923833,0.287586756764001,1,3,
0.9,563.5,318.5,122.5,7,5,0.25,5,32.46,35.62,171,0.395792158799848,0.555745522062314,0.090677234504315,0.402402827682337,32,0.50665077284897,0.743556463651824,0.352522687302289,0.801546117498598,1,3,
0.86,588,294,147,7,2,0.25,5,29.71,28.02,9,0.670785687691971,0.894648055587212,0.948189405017392,0.740035173307848,22,0.377891590321185,0.529351431661211,0.0395558356420549,0.652073849122418,1,4,
0.86,588,294,147,7,3,0.25,5,29.09,29.43,171,0.462597326068805,0.0678040059186436,0.204423323927568,0.370264468528885,96,0.386339176247064,0.15802672331164,0.531491225326401,0.171277417577268,4,1,
0.86,588,294,147,7,4,0.25,5,28.31,34.15,183,0.189452555613338,0.219899737679269,0.699785319248449,0.228190444309618,27,0.601603730699877,0.649336701274013,0.00309489643684636,0.567691287002768,1,2,
0.86,588,294,147,7,5,0.25,5,29.39,33.47,147,0.220516315448464,0.495806110609697,0.963396946056005,0.990117552174228,4,0.789005815205063,0.711316785069423,0.813619542003668,0.0550682149547813,3,3,
0.82,612.5,318.5,147,7,2,0.25,5,25.7,26.53,89,0.92267349246468,0.21350682915103,0.359501267358844,0.339694337045864,9,0.0107082369843574,0.160317469761009,0.630010528180963,0.449280865374222,1,3,
0.82,612.5,318.5,147,7,3,0.25,5,25.17,26.08,69,0.0350563096383451,0.277619931024941,0.176022230243594,0.518524908847676,22,0.593222447246638,0.19978259400949,0.596685896458708,0.151973594489616,4,4,
0.82,612.5,318.5,147,7,4,0.25,5,24.6,29.31,140,0.883169133948951,0.236026799007976,0.758505086409138,0.162625004800479,24,0.346358176982648,0.624866141434665,0.721454533896281,0.963829633286883,4,2,
0.82,612.5,318.5,147,7,5,0.25,5,25.49,28.14,34,0.706935337546616,0.114659762486064,0.153835578699656,0.565531343459945,96,0.594937305201289,0.721438263398129,0.981259689187838,0.297920163544034,2,3,
0.79,637,343,147,7,2,0.25,5,39.89,37.54,139,0.92049095839087,0.289920196564514,0.229000410473454,0.505756122170896,5,0.204960213783222,0.0102768909185489,0.632132107899674,0.77030755782838,4,3,
0.79,637,343,147,7,3,0.25,5,39.83,36.66,120,0.0712721321344316,0.122232617912779,0.482958670357577,0.558444158919927,10,0.161618729434204,0.792456986764099,0.620971953444729,0.0849961976473869,4,1,
0.79,637,343,147,7,4,0.25,5,39.01,45.28,180,0.460469594918658,0.347871122033428,0.141869337124842,0.492967345490893,91,0.722540779824585,0.729303078863908,0.397607422713982,0.378021475251288,2,4,
0.79,637,343,147,7,5,0.25,5,38.65,43.73,120,0.337364581273101,0.455258529720391,0.0382635916038949,0.865929029232877,34,0.519936451100659,0.408282837158895,0.608745384292347,0.609011242570766,1,4,
0.76,661.5,416.5,122.5,7,2,0.25,5,35.69,36.93,142,0.475237704481189,0.0461043227209459,0.0394058400177147,0.362394175886247,27,0.563850456749834,0.788257359750435,0.0715880152409206,0.767736145848282,1,3,
0.76,661.5,416.5,122.5,7,3,0.25,5,36.64,37.01,101,0.564041913450223,0.562373958870454,0.24683815984894,0.00998817155848937,75,0.941056763204563,0.970918157371353,0.99324937880852,0.228924324095584,1,2,
0.76,661.5,416.5,122.5,7,4,0.25,5,36.06,35.73,13,0.172489735579467,0.697283122042612,0.295640458386627,0.330569182068365,19,0.936586323689482,0.440187660906572,0.33887532554412,0.97986554019693,1,3,
0.76,661.5,416.5,122.5,7,5,0.25,5,36.7,36.15,156,0.66284287082374,0.524377396973942,0.676172268807632,0.556284123028011,44,0.0794010452147608,0.898113808140033,0.156598987296798,0.339452435041148,4,4,
0.74,686,245,220.5,3.5,2,0.25,5,12.12,14.48,188,0.623418497855008,0.743638299958705,0.0685115047450939,0.454268426992863,36,0.0764582092466555,0.635005871581093,0.831186030339049,0.740400267378389,2,1,
0.74,686,245,220.5,3.5,3,0.25,5,11.67,14.58,171,0.497516656494853,0.758280677057279,0.0229339133551039,0.585737106637012,22,0.547015187134341,0.185022398429153,0.430777958089888,0.112269307410375,4,3,
0.74,686,245,220.5,3.5,4,0.25,5,11.64,14.81,141,0.177151001993084,0.862164980632674,0.924493865784486,0.553877463543059,23,0.0686794219116711,0.431046079714042,0.280455336146812,0.40998085116797,3,3,
0.74,686,245,220.5,3.5,5,0.25,5,12.02,14.03,164,0.102779335344797,0.551658908061132,0.368110205101111,0.785830925154332,56,0.167780228806234,0.343784955112897,0.715915367541459,0.857930392861636,1,4,
0.71,710.5,269.5,220.5,3.5,2,0.25,5,12.27,15.27,17,0.0373993381168075,0.608954752256418,0.349064806402865,0.752487521392384,76,0.53593914474079,0.200517853606468,0.289055918657027,0.968379342105965,4,4,
0.71,710.5,269.5,220.5,3.5,3,0.25,5,12.19,14.71,111,0.849552098566039,0.870702377925671,0.0329515264086284,0.587920563806477,96,0.958582486025269,0.959958835163038,0.442606464751372,0.0510152398996749,2,2,
